ts,equity
1784870294348658100,1.00048e+06
1784870294427956509,1.00048e+06
1784870294506558581,1.00048e+06
1784870294860055455,1.00048e+06
1784870295736593469,1.00048e+06
1784870297661398011,1.00048e+06
1784870298291943901,1.00045e+06
1784870298407742614,1.00048e+06
1784870298475065139,1.00048e+06
1784870298532888654,1.00048e+06
1784870298574652735,1.00048e+06
1784870298635296372,1.00048e+06
1784870298667658725,1.00048e+06
1784870298688989401,1.00048e+06
1784870298738589834,1.00048e+06
1784870298829815236,1.00048e+06
1784870298851106000,1.00048e+06
1784870299009914554,1.00048e+06
1784870299195380027,1.00048e+06
1784870299857498276,1.00048e+06
1784870299930224871,1.00048e+06
1784870300192404812,1.00048e+06
1784870300556519496,1.00048e+06
1784870300929707520,1.00048e+06
1784870301151585355,1.00048e+06
1784870301474088279,1.00048e+06
1784870301751601582,1.00048e+06
1784870302198090671,1.00048e+06
1784870302350691071,1.00048e+06
1784870302551044017,1.00048e+06
1784870302625054188,1.00048e+06
1784870302922223700,1.00048e+06
1784870303118459544,1.00048e+06
1784870303491555824,1.00048e+06
1784870303851389770,1.00048e+06
1784870303977571991,1.00046e+06
1784870304187737802,1.00048e+06
1784870304596271204,1.00048e+06
1784870305490934913,1.00048e+06
1784870305749591137,1.00048e+06
1784870306004189809,1.00048e+06
1784870306926955081,1.00048e+06
1784870307856394233,1.00048e+06
1784870308059802983,1.00048e+06
1784870308477673722,1.00048e+06
1784870308899895302,1.00048e+06
1784870309227275358,1.00048e+06
1784870309854415607,1.00048e+06
1784870310517833749,1.00048e+06
1784870311378311726,1.00048e+06
1784870311564930611,1.00048e+06
1784870311902263869,1.00048e+06
1784870311922640223,1.00048e+06
1784870312029680751,1.00048e+06
1784870312206282054,1.00048e+06
1784870312277753355,1.00048e+06
1784870312353542760,1.00048e+06
1784870312414925614,1.00048e+06
1784870313391017364,1.00048e+06
1784870313904526011,1.00048e+06
1784870315073997194,1.00048e+06
1784870315609803039,1.00048e+06
1784870315883199366,1.00048e+06
1784870317061020234,1.00048e+06
1784870318038799501,1.00048e+06
1784870321805103572,1.00048e+06
1784870322277425778,1.00046e+06
1784870322339774688,1.00048e+06
1784870322382520396,1.00048e+06
1784870322382665283,1.00048e+06
1784870322494686745,1.00048e+06
1784870322545283373,1.00048e+06
1784870322561056473,1.00048e+06
1784870322621097015,1.00048e+06
1784870322972008169,1.00048e+06
1784870323142196050,1.00048e+06
1784870323422615353,1.00048e+06
1784870323504512121,1.00048e+06
1784870323504512121,1.00197e+06
1784870323504766244,1.00363e+06
1784870323504951501,1.00363e+06
1784870323513767523,1.00363e+06
1784870323517272376,1.00363e+06
1784870323521441447,1.00368e+06
1784870323525037284,1.00368e+06
1784870323529791374,1.00368e+06
1784870323661580817,1.00368e+06
1784870323684897468,1.00368e+06
1784870323719449937,1.00368e+06
1784870323906668665,1.00368e+06
1784870324041919560,1.00368e+06
1784870324145719015,1.00368e+06
1784870324882665155,1.00368e+06
1784870326521542107,1.00368e+06
1784870328078291771,1.00368e+06
1784870329610558156,1.00368e+06
1784870331894252787,1.00368e+06
1784870331930216026,1.00368e+06
1784870332039222983,1.00368e+06
1784870332325467303,1.00368e+06
